id,seat,area,incumbent,conservative,labour,libdems,ukip,green,snp,plaidcymru,other,sinnfein,sdlp,uu,dup,alliance,change,party,majority,majority2010
65,Bolsover,eastmidlands,labour,27.7,54.74,2.5,11.94,1.53,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,no,labour,27.04,25.42
155,Crawley,southeastengland,conservative,46.05,32.99,2.02,13.38,2.65,0.0,0.0,2.91,0.0,0.0,0.0,0.0,0.0,no,conservative,13.07,12.48
650,York Outer,yorkshireandthehumber,conservative,47.36,21.35,16.59,11.21,3.21,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,no,conservative,26.01,6.92
571,The Wrekin,westmidlands,conservative,49.58,27.32,3.24,15.18,4.22,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,no,conservative,22.26,20.56
638,Wolverhampton North East,westmidlands,labour,35.49,42.96,1.97,14.98,2.14,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,no,labour,7.47,7.12
227,Filton and Bradley Stoke,southwestengland,conservative,44.73,27.81,7.81,12.72,4.19,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,no,conservative,16.91,14.31
448,"Plymouth, Sutton and Devonport",southwestengland,conservative,36.64,31.57,7.22,19.29,4.82,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,no,conservative,5.07,2.62
61,Blaenau Gwent,wales,labour,7.69,53.88,1.54,12.57,1.24,0.0,4.69,18.39,0.0,0.0,0.0,0.0,0.0,no,labour,35.48,32.46
363,Mid Norfolk,eastofengland,conservative,57.26,20.73,7.66,11.89,2.07,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,no,conservative,36.54,27.29
257,Hackney South and Shoreditch,london,labour,13.72,64.28,7.82,2.63,10.82,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,no,labour,50.56,33.34
427,Nottingham East,eastmidlands,labour,26.19,48.77,8.15,12.05,4.79,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,no,labour,22.58,21.05
465,Ribble Valley,northwestengland,conservative,54.74,27.09,6.27,9.92,1.91,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,no,conservative,27.65,28.25
353,Manchester Central,northwestengland,labour,11.15,57.29,9.31,12.55,8.15,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,no,labour,44.74,59.68
386,Newcastle upon Tyne Central,northeastengland,labour,20.91,49.67,6.76,15.66,5.77,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,no,labour,28.76,21.86
122,Central Devon,southwestengland,conservative,56.88,8.22,14.4,14.52,5.94,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,no,conservative,42.36,17.13
263,Hampstead and Kilburn,london,labour,35.11,41.96,14.84,4.29,3.63,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,no,labour,6.85,0.08
648,York Central,yorkshireandthehumber,labour,25.58,44.63,8.46,11.5,9.4,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,no,labour,19.05,13.88
14,Arundel and South Downs,southeastengland,conservative,64.31,10.5,10.92,10.58,3.66,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,53.39,29.81
403,North East Cambridgeshire,eastofengland,conservative,55.4,19.66,5.45,16.51,1.4,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,no,conservative,35.74,31.55
454,Preseli Pembrokeshire,wales,conservative,44.6,30.03,2.71,11.04,2.16,0.0,9.43,0.04,0.0,0.0,0.0,0.0,0.0,no,conservative,14.57,11.63
131,Chesham and Amersham,southeastengland,conservative,63.95,6.75,10.63,13.87,4.78,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,50.08,31.86
186,Ealing Central and Acton,london,conservative,41.91,37.06,11.6,5.02,4.24,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,no,conservative,4.85,7.87
350,Maidstone and The Weald,southeastengland,conservative,54.44,11.82,16.69,13.21,2.98,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,no,conservative,37.75,12.04
34,Bedford,eastofengland,conservative,41.55,37.14,5.02,13.06,2.96,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,no,conservative,4.4,3
579,Torfaen,wales,labour,20.85,45.12,4.14,16.36,2.1,0.0,5.86,5.57,0.0,0.0,0.0,0.0,0.0,no,labour,24.27,24.72
478,"Ruislip, Northwood and Pinner",london,conservative,60.32,24.46,4.09,8.55,2.26,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,no,conservative,35.86,37.96
408,North East Somerset,southwestengland,conservative,45.68,33.37,6.19,11.91,2.81,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,no,conservative,12.31,9.6
534,Spelthorne,southeastengland,conservative,51.06,18.44,9.14,17.06,3.07,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,no,conservative,32.62,21.18
592,Wakefield,yorkshireandthehumber,labour,35.41,44.52,2.86,13.78,1.75,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,no,labour,9.11,3.63
272,Havant,southeastengland,conservative,50.98,18.26,6.6,18.57,4.65,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,no,conservative,32.41,27.7
416,North Warwickshire,westmidlands,conservative,42.63,40.01,1.63,12.89,1.79,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,no,conservative,2.62,0.11
331,Lewisham West and Penge,london,labour,26.62,50.07,12.25,4.42,6.53,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,no,labour,23.45,12.94
354,"Manchester, Gorton",northwestengland,labour,10.4,54.5,13.24,12.89,8.4,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,no,labour,41.26,17.49
246,Gloucester,southwestengland,conservative,42.18,35.03,4.01,14.42,3.66,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,no,conservative,7.15,4.77
6,Aldershot,southeastengland,conservative,52.37,14.25,15.25,13.22,3.5,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,no,conservative,37.12,12.31
628,Windsor,southeastengland,conservative,67.99,12.0,7.11,8.58,2.87,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,no,conservative,55.99,38.42
434,Oldham East and Saddleworth,northwestengland,labour,26.83,37.91,13.6,16.89,2.3,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,no,labour,11.08,10.19
625,Wigan,northwestengland,labour,24.14,54.04,2.65,15.09,2.03,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,no,labour,29.9,23.76
362,Mid Dorset and North Poole,southwestengland,libdems,46.27,7.02,26.24,16.91,3.49,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,yes,conservative,20.03,0.57
399,North Dorset,southwestengland,conservative,60.12,6.99,17.38,11.47,3.84,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,no,conservative,42.74,14.08
163,Darlington,northeastengland,labour,32.08,41.06,6.01,17.19,3.24,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,no,labour,8.97,7.9
215,"Enfield, Southgate",london,conservative,50.4,37.11,2.21,6.87,3.13,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,no,conservative,13.29,17.19
258,Halesowen and Rowley Regis,westmidlands,conservative,43.19,36.35,2.06,15.98,2.28,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,no,conservative,6.84,4.6
204,Eddisbury,northwestengland,conservative,53.34,25.23,6.96,11.88,2.57,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,28.11,29.19
54,Birmingham Selly Oak,westmidlands,labour,34.49,42.86,6.85,11.81,3.33,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,no,labour,8.37,7.48
119,Carshalton and Wallington,london,libdems,40.59,13.31,34.79,8.38,2.54,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,yes,conservative,5.8,11.46
462,Redditch,westmidlands,conservative,46.64,31.07,3.43,15.98,2.25,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,no,conservative,15.57,13.22
536,St. Austell and Newquay,southwestengland,libdems,41.96,8.45,24.7,14.29,5.24,0.0,0.0,5.36,0.0,0.0,0.0,0.0,0.0,yes,conservative,17.27,2.78
503,Slough,southeastengland,labour,35.29,49.01,2.16,10.6,2.51,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,no,labour,13.72,11.57
414,North Thanet,southeastengland,conservative,49.69,20.72,3.7,21.28,4.58,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,28.42,31.21
267,Harrow East,london,conservative,45.43,42.31,2.51,6.45,3.27,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,3.11,7.09
189,Easington,northeastengland,labour,14.06,59.1,2.25,19.89,3.6,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,no,labour,39.22,42.91
27,Basingstoke,southeastengland,conservative,53.4,22.08,7.78,12.13,4.55,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,no,conservative,31.32,26.01
251,Gravesham,southeastengland,conservative,48.78,29.12,1.83,16.07,2.32,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,no,conservative,19.66,19.69
584,Tunbridge Wells,southeastengland,conservative,59.12,12.21,8.38,14.47,4.91,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,no,conservative,44.64,30.95
359,Merthyr Tydfil and Rhymney,wales,labour,8.96,48.91,15.44,12.83,1.28,0.0,6.19,6.4,0.0,0.0,0.0,0.0,0.0,no,labour,33.47,12.64
147,Colchester,eastofengland,libdems,35.07,14.45,30.84,13.76,5.52,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,yes,conservative,4.24,15.13
12,Arfon,wales,plaidcymru,17.59,30.57,2.56,10.11,2.23,0.0,36.88,0.06,0.0,0.0,0.0,0.0,0.0,no,plaidcymru,6.31,5.58
572,Thirsk and Malton,yorkshireandthehumber,conservative,54.41,16.34,7.25,16.97,4.49,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,no,conservative,37.44,29.58
265,Harlow,eastofengland,conservative,40.91,30.12,1.67,14.47,11.94,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,no,conservative,10.79,11.22
175,Doncaster North,yorkshireandthehumber,labour,20.72,52.55,2.2,17.34,1.71,0.0,0.0,5.48,0.0,0.0,0.0,0.0,0.0,no,labour,31.84,26.3
149,Congleton,northwestengland,conservative,48.86,21.09,13.65,13.33,2.94,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,no,conservative,27.77,13.91
97,Broxtowe,eastmidlands,conservative,40.69,36.95,2.76,15.21,4.04,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,no,conservative,3.74,0.74
57,Blackburn,northwestengland,labour,24.64,51.59,2.22,15.4,2.12,0.0,0.0,4.03,0.0,0.0,0.0,0.0,0.0,no,labour,26.95,21.66
346,Luton North,eastofengland,labour,33.41,52.96,1.66,9.84,1.6,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,no,labour,19.55,17.48
641,Yeovil,southwestengland,libdems,35.81,6.54,35.13,15.77,5.21,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,yes,conservative,0.68,22.81
60,Blackpool South,northwestengland,labour,35.11,46.35,2.15,13.23,1.67,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,no,labour,11.24,5.26
289,Horsham,southeastengland,conservative,57.67,9.01,13.56,13.18,5.85,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,no,conservative,44.12,20.52
391,Newport West,wales,labour,34.12,42.65,4.29,13.1,1.83,0.0,3.3,0.71,0.0,0.0,0.0,0.0,0.0,no,labour,8.53,8.92
555,Streatham,london,labour,18.39,50.04,16.93,4.08,10.37,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,no,labour,31.65,6.96
329,Lewes,southeastengland,libdems,37.33,6.09,32.27,15.4,8.29,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,yes,conservative,5.05,15.27
598,Wantage,southeastengland,conservative,58.8,16.55,11.09,9.19,4.34,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,42.24,24.04
77,Bradford West,yorkshireandthehumber,other,25.57,42.59,1.44,12.77,2.92,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,yes,labour,17.02,30.9
486,Scarborough and Whitby,yorkshireandthehumber,conservative,43.14,29.03,6.4,17.47,3.42,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,no,conservative,14.1,16.5
367,Middlesbrough,northeastengland,labour,19.0,46.4,3.77,23.51,3.2,0.0,0.0,4.13,0.0,0.0,0.0,0.0,0.0,no,labour,22.9,48.68
604,Watford,eastofengland,conservative,41.68,31.01,14.67,9.65,2.65,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,no,conservative,10.67,2.58
352,Maldon,eastofengland,conservative,65.62,14.74,5.2,11.79,2.12,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,no,conservative,50.87,40.52
301,Islington North,london,labour,14.43,63.0,10.79,6.45,5.29,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,labour,48.56,27.83
112,Cardiff Central,wales,libdems,22.78,29.61,26.93,12.39,4.18,0.0,3.94,0.16,0.0,0.0,0.0,0.0,0.0,yes,labour,2.68,12.66
95,Bromsgrove,westmidlands,conservative,47.88,23.18,4.79,17.45,3.06,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,no,conservative,24.7,21.9
116,Carlisle,northwestengland,conservative,38.21,38.93,2.34,16.39,3.23,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,yes,labour,0.71,2.02
41,"Berwickshire, Roxburgh and Selkirk",scotland,libdems,31.32,1.56,32.98,2.54,1.65,29.9,0.0,0.04,0.0,0.0,0.0,0.0,0.0,no,libdems,1.65,11.58
305,Keighley,yorkshireandthehumber,conservative,42.84,39.11,2.12,12.45,2.85,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,no,conservative,3.72,6.16
273,Hayes and Harlington,london,labour,27.17,58.06,1.2,8.88,2.33,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,no,labour,30.89,25.39
578,Torbay,southwestengland,libdems,38.93,7.47,26.54,21.69,4.42,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,yes,conservative,12.39,8.29
313,Kingston upon Hull West and Hessle,yorkshireandthehumber,labour,20.88,49.79,8.32,16.03,2.54,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,no,labour,28.91,18.23
575,Tiverton and Honiton,southwestengland,conservative,55.66,10.41,13.71,14.33,5.86,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,no,conservative,41.33,16.98
497,Sherwood,eastmidlands,conservative,44.8,41.07,2.23,9.65,1.65,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,no,conservative,3.73,0.44
58,Blackley and Broughton,northwestengland,labour,16.29,55.16,1.93,13.01,8.57,0.0,0.0,5.03,0.0,0.0,0.0,0.0,0.0,no,labour,38.87,35.97
298,"Inverness, Nairn, Badenoch and Strathspey",scotland,libdems,11.43,9.13,28.38,1.56,1.15,46.71,0.0,1.65,0.0,0.0,0.0,0.0,0.0,yes,snp,18.33,18.61
201,East Yorkshire,yorkshireandthehumber,conservative,50.38,24.21,6.09,16.04,2.34,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,no,conservative,26.18,26.31
426,Norwich South,eastofengland,libdems,26.66,34.54,18.84,7.43,12.26,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,yes,labour,7.88,0.65
437,Orpington,london,conservative,61.19,12.14,8.89,12.99,4.32,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,no,conservative,48.2,35.17
164,Dartford,southeastengland,conservative,48.86,27.78,2.01,15.45,2.35,0.0,0.0,3.56,0.0,0.0,0.0,0.0,0.0,no,conservative,21.08,21.22
102,Bury South,northwestengland,labour,32.81,45.51,4.18,13.59,2.58,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,no,labour,12.7,6.82
336,Linlithgow and East Falkirk,scotland,labour,9.91,29.04,3.36,0.76,0.32,56.58,0.0,0.03,0.0,0.0,0.0,0.0,0.0,yes,snp,27.54,24.4
74,Bracknell,southeastengland,conservative,55.93,18.61,6.6,13.63,3.71,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,no,conservative,37.32,30.12
374,Monmouth,wales,conservative,49.41,24.78,5.57,13.94,3.32,0.0,2.95,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,24.64,22.41
30,Batley and Spen,yorkshireandthehumber,labour,31.95,45.66,2.37,14.24,3.96,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,no,labour,13.71,8.62
535,St. Albans,eastofengland,conservative,44.11,19.2,16.11,14.4,6.15,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,24.91,4.36
231,Foyle,northernireland,sdlp,0.0,0.0,0.0,4.71,0.0,0.0,0.0,6.59,31.69,41.08,2.56,12.09,1.28,no,sdlp,9.38,12.73
137,Chorley,northwestengland,labour,34.36,44.83,1.92,16.16,2.63,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,no,labour,10.47,5.21
356,Mansfield,eastmidlands,labour,29.47,42.52,2.52,16.72,1.83,0.0,0.0,6.94,0.0,0.0,0.0,0.0,0.0,no,labour,13.06,12.42
333,Leyton and Wanstead,london,labour,23.28,53.07,11.85,5.8,5.62,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,no,labour,29.79,15.98
165,Daventry,eastmidlands,conservative,61.52,16.92,4.78,13.87,2.56,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,no,conservative,44.59,37.06
287,Hornchurch and Upminster,london,conservative,48.71,23.21,2.15,20.07,2.66,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,no,conservative,25.51,30.66
517,South Northamptonshire,eastmidlands,conservative,59.19,18.19,5.62,13.66,3.16,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,no,conservative,40.99,34.19
238,Glasgow Central,scotland,labour,6.03,33.02,5.99,1.78,2.69,47.03,0.0,3.45,0.0,0.0,0.0,0.0,0.0,yes,snp,14.01,34.5
69,Bootle,northwestengland,labour,8.48,71.78,2.47,13.75,2.89,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,no,labour,58.03,51.31
143,Cleethorpes,yorkshireandthehumber,conservative,43.84,36.52,4.27,14.07,1.28,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,7.33,9.56
395,North Antrim,northernireland,dup,0.0,0.0,0.0,4.34,0.0,0.0,0.0,16.22,11.83,6.81,9.61,46.4,4.79,no,dup,30.18,29.62
171,Devizes,southwestengland,conservative,59.99,11.62,9.27,13.11,4.92,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,no,conservative,46.88,28.06
430,Nuneaton,westmidlands,conservative,40.43,33.89,1.97,19.01,3.34,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,no,conservative,6.54,4.63
214,Enfield North,london,conservative,43.6,43.69,1.74,6.85,3.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes,labour,0.09,3.81
271,Hastings and Rye,southeastengland,conservative,43.07,38.11,2.34,10.53,3.86,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,no,conservative,4.96,4
341,Livingston,scotland,labour,8.86,27.99,2.35,1.75,0.84,57.33,0.0,0.88,0.0,0.0,0.0,0.0,0.0,yes,snp,29.34,22.52
595,Walsall South,westmidlands,labour,37.33,42.06,2.14,16.31,1.84,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,no,labour,4.73,4.29
205,Edinburgh East,scotland,labour,9.18,24.56,7.67,1.47,4.49,49.68,0.0,2.95,0.0,0.0,0.0,0.0,0.0,yes,snp,25.12,23.03
78,Braintree,eastofengland,conservative,51.01,19.69,4.05,20.9,4.06,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,no,conservative,30.11,32.76
266,Harrogate and Knaresborough,yorkshireandthehumber,conservative,50.39,8.95,22.44,14.66,3.24,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,no,conservative,27.94,1.96
167,Denton and Reddish,northwestengland,labour,24.19,56.47,4.12,12.88,2.23,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,no,labour,32.28,26.12
599,Warley,westmidlands,labour,25.67,53.95,2.42,15.74,2.18,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,no,labour,28.28,28.11
115,Cardiff West,wales,labour,30.67,41.74,4.81,11.31,3.81,0.0,7.62,0.04,0.0,0.0,0.0,0.0,0.0,no,labour,11.07,11.6
220,Esher and Walton,southeastengland,conservative,61.08,11.93,7.82,12.83,5.02,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,no,conservative,48.25,34.09
311,Kingston upon Hull East,yorkshireandthehumber,labour,17.38,56.5,7.68,15.28,2.42,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,no,labour,39.12,25.15
383,New Forest West,southeastengland,conservative,62.45,11.28,7.38,14.88,3.98,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,47.57,35.52
174,Doncaster Central,yorkshireandthehumber,labour,24.83,45.35,5.85,17.64,1.75,0.0,0.0,4.59,0.0,0.0,0.0,0.0,0.0,no,labour,20.52,14.92
509,South Derbyshire,eastmidlands,conservative,48.65,31.66,2.33,14.52,2.09,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,no,conservative,17.0,14.14
80,Brent Central,london,libdems,11.55,49.5,28.99,4.79,4.88,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,yes,labour,20.51,2.97
37,Belfast South,northernireland,sdlp,0.0,0.0,0.0,4.7,2.32,0.0,0.0,0.23,0.2,36.07,15.35,23.21,17.92,no,sdlp,12.86,17.33
160,"Cumbernauld, Kilsyth and Kirkintilloch East",scotland,labour,6.79,35.33,1.49,0.9,0.38,54.95,0.0,0.17,0.0,0.0,0.0,0.0,0.0,yes,snp,19.62,33.43
422,North Wiltshire,southwestengland,conservative,57.94,8.09,15.79,13.06,4.9,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,no,conservative,42.15,15.37
68,Bolton West,northwestengland,labour,36.91,42.81,3.62,14.54,2.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,no,labour,5.9,0.19
435,Oldham West and Royton,northwestengland,labour,22.7,50.09,4.59,16.41,2.23,0.0,0.0,3.98,0.0,0.0,0.0,0.0,0.0,no,labour,27.4,21.79
3,Aberdeen North,scotland,labour,10.55,25.5,7.15,1.76,1.44,52.99,0.0,0.62,0.0,0.0,0.0,0.0,0.0,yes,snp,27.49,22.18
16,Ashford,southeastengland,conservative,55.09,17.66,6.55,16.72,3.96,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,37.42,31.34
2,Aberconwy,wales,conservative,38.31,23.9,5.55,12.39,1.78,0.0,18.0,0.07,0.0,0.0,0.0,0.0,0.0,no,conservative,14.41,11.34
398,North Devon,southwestengland,libdems,40.09,6.66,29.95,15.48,5.51,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,yes,conservative,10.14,11.34
145,Clwyd West,wales,conservative,42.38,23.3,2.99,13.97,2.16,0.0,15.08,0.12,0.0,0.0,0.0,0.0,0.0,no,conservative,19.08,16.84
24,Barnsley East,yorkshireandthehumber,labour,17.01,54.73,4.26,15.3,1.88,0.0,0.0,6.82,0.0,0.0,0.0,0.0,0.0,no,labour,37.72,28.89
192,East Dunbartonshire,scotland,libdems,14.39,19.07,28.75,2.03,1.7,34.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,yes,snp,5.28,4.55
537,St. Helens North,northwestengland,labour,22.2,58.61,5.68,11.16,2.18,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,no,labour,36.41,29.4
254,Greenwich and Woolwich,london,labour,23.71,54.87,4.69,9.48,5.22,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,no,labour,31.16,24.65
190,East Antrim,northernireland,dup,0.0,0.0,0.0,5.21,0.0,0.0,0.0,4.87,0.0,7.77,21.9,46.19,14.07,no,dup,24.29,22.2
211,Ellesmere Port and Neston,northwestengland,labour,33.58,49.26,2.33,11.98,2.59,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,no,labour,15.69,9.79
441,Paisley and Renfrewshire South,scotland,labour,8.65,38.83,1.53,1.65,0.96,47.45,0.0,0.94,0.0,0.0,0.0,0.0,0.0,yes,snp,8.63,41.54
208,Edinburgh South West,scotland,labour,22.92,25.88,7.22,1.44,4.27,37.4,0.0,0.88,0.0,0.0,0.0,0.0,0.0,yes,snp,11.52,18.58
325,Leicester East,eastmidlands,labour,27.2,58.07,2.19,8.76,3.07,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,no,labour,30.86,29.34
527,South West Norfolk,eastofengland,conservative,51.23,20.07,6.35,18.44,3.08,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,no,conservative,31.16,26.73
321,Leeds East,yorkshireandthehumber,labour,20.77,50.92,2.92,17.69,5.05,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,no,labour,30.15,27.22
397,North Cornwall,southwestengland,libdems,44.66,5.35,29.23,14.63,5.37,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,yes,conservative,15.43,6.36
616,West Dunbartonshire,scotland,labour,6.44,39.84,1.21,1.38,0.85,50.1,0.0,0.18,0.0,0.0,0.0,0.0,0.0,yes,snp,10.26,41.19
449,Pontypridd,wales,labour,18.41,42.59,15.38,12.81,1.86,0.0,8.59,0.36,0.0,0.0,0.0,0.0,0.0,no,labour,24.17,7.59
498,Shipley,yorkshireandthehumber,conservative,48.81,31.37,4.92,12.11,2.77,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,17.44,20.12
26,Basildon and Billericay,eastofengland,conservative,44.3,19.62,1.8,30.63,2.6,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,no,conservative,13.67,29.68
82,Brentford and Isleworth,london,conservative,40.22,40.03,8.58,7.14,3.66,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,no,conservative,0.19,3.64
611,Wentworth and Dearne,yorkshireandthehumber,labour,18.24,58.9,3.27,15.56,1.59,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,no,labour,40.66,33.06
56,Bishop Auckland,northeastengland,labour,27.54,41.57,5.45,18.97,3.45,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,no,labour,14.03,12.68
229,Folkestone and Hythe,southeastengland,conservative,51.02,11.88,11.24,18.73,4.8,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,no,conservative,32.28,19.17
563,Swansea East,wales,labour,14.55,48.66,4.76,19.27,3.92,0.0,6.82,2.03,0.0,0.0,0.0,0.0,0.0,no,labour,29.39,33.17
274,Hazel Grove,northwestengland,libdems,34.36,16.08,32.15,15.18,2.19,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,yes,conservative,2.21,15.18
282,Hexham,northeastengland,conservative,48.72,21.42,10.35,14.35,3.31,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,no,conservative,27.3,13.31
456,Pudsey,yorkshireandthehumber,conservative,39.98,38.85,5.47,12.41,2.84,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,no,conservative,1.13,3.38
